order_date_dateorders,daily_orders,daily_sales,daily_avg_benefit,daily_late_rate
2015-12-16 21:45:00,3,509.98,47.66,0.0
2015-12-16 22:06:00,5,774.87,22.75,0.0
2015-12-16 22:27:00,5,893.83,3.25,0.0
2015-12-16 22:48:00,2,399.93,91.33,1.0
2015-12-16 23:09:00,4,369.9,24.65,1.0
2015-12-16 23:30:00,2,379.89,-60.78,0.0
2015-12-17 00:12:00,5,974.91,67.86,0.0
2015-12-17 01:15:00,5,649.85,-17.54,0.0
2015-12-17 01:36:00,2,350.0,27.34,1.0
2015-12-17 01:57:00,1,399.98,125.73,0.0
2015-12-17 02:39:00,2,539.94,-48.47,1.0
2015-12-17 03:21:00,1,119.97,-24.6,0.0
2015-12-17 04:24:00,3,549.97,50.59,1.0
2015-12-17 05:06:00,2,399.84,54.18,0.0
2015-12-17 05:27:00,1,200.0,-133.0,0.0
2015-12-17 05:49:00,1,19.99,2.32,0.0
2015-12-17 06:10:00,4,629.87,-17.74,1.0
2015-12-17 06:31:00,2,179.99,-21.26,0.0
2015-12-17 06:52:00,1,199.92,20.56,1.0
2015-12-17 07:13:00,1,49.98,23.51,1.0
2015-12-17 07:34:00,1,129.99,31.43,1.0
2015-12-17 07:55:00,1,129.99,-12.28,1.0
2015-12-17 08:16:00,1,249.9,101.43,0.0
2015-12-17 08:58:00,2,449.97,72.6,0.0
2015-12-17 09:19:00,4,1249.94,12.18,0.0
2015-12-17 09:40:00,4,1019.9,47.11,0.0
2015-12-17 10:01:00,1,250.0,-374.0,0.0
2015-12-17 10:22:00,4,999.8,41.76,0.0
2015-12-17 10:43:00,4,879.95,41.18,0.0
2015-12-17 11:25:00,5,1285.9,71.51,1.0
2015-12-17 11:46:00,1,399.98,127.39,0.0
2015-12-17 12:07:00,4,439.89,18.31,1.0
2015-12-17 12:28:00,4,709.96,22.46,1.0
2015-12-17 12:49:00,1,29.98,-3.11,1.0
2015-12-17 13:10:00,1,90.0,41.9,1.0
2015-12-17 13:31:00,2,359.95,48.03,0.0
2015-12-17 13:52:00,4,659.89,67.2,0.0
2015-12-17 14:13:00,5,1689.87,110.54,1.0
2015-12-17 14:34:00,5,999.85,-1.07,1.0
2015-12-17 14:55:00,3,729.95,49.88,1.0
2015-12-17 15:16:00,1,150.0,-104.96,1.0
2015-12-17 15:37:00,2,79.98,13.05,0.0
2015-12-17 16:19:00,2,195.93,-12.79,1.0
2015-12-17 16:40:00,3,749.97,61.88,1.0
2015-12-17 17:01:00,3,289.98,-46.75,0.0
2015-12-17 18:25:00,2,279.94,21.66,1.0
2015-12-17 18:46:00,2,159.96,25.41,1.0
2015-12-17 19:07:00,1,399.98,110.86,1.0
2015-12-17 19:28:00,1,399.98,152.71,0.0
2015-12-17 19:49:00,1,399.98,97.44,1.0
2015-12-17 20:10:00,4,849.89,-158.94,1.0
2015-12-17 20:31:00,1,199.95,78.7,0.0
2015-12-17 20:52:00,2,479.96,49.84,0.0
2015-12-17 21:13:00,3,849.97,89.89,0.0
2015-12-17 21:34:00,4,629.96,31.45,1.0
2015-12-17 21:55:00,4,629.9,29.81,1.0
2015-12-17 22:16:00,4,749.88,27.36,1.0
2015-12-17 22:59:00,4,504.88,30.83,0.0
2015-12-17 23:20:00,4,1199.92,-23.27,1.0
2015-12-18 00:02:00,4,439.96,10.14,0.0
2015-12-18 00:23:00,3,549.85,-25.63,0.0
2015-12-18 00:44:00,1,100.0,-4.73,1.0
2015-12-18 01:05:00,3,679.95,92.93,1.0
2015-12-18 01:26:00,5,1109.91,74.49,1.0
2015-12-18 01:47:00,5,1539.87,33.6,0.0
2015-12-18 02:08:00,4,829.88,-91.43,0.0
2015-12-18 02:50:00,1,399.98,158.39,1.0
2015-12-18 03:11:00,2,447.97,96.3,1.0
2015-12-18 03:32:00,2,329.99,-14.41,0.0
2015-12-18 03:53:00,1,99.99,9.45,1.0
2015-12-18 04:14:00,1,199.99,50.08,1.0
2015-12-18 04:35:00,3,689.92,32.11,1.0
2015-12-18 04:56:00,5,703.95,41.23,1.0
2015-12-18 05:17:00,3,389.93,21.69,0.0
2015-12-18 05:38:00,4,999.91,17.75,0.0
2015-12-18 05:59:00,2,179.97,-81.45,0.0
2015-12-18 06:41:00,4,999.87,83.56,1.0
2015-12-18 07:02:00,1,199.99,43.68,0.0
2015-12-18 07:23:00,2,449.96,55.27,0.0
2015-12-18 08:05:00,5,1044.83,11.47,1.0
2015-12-18 08:26:00,1,129.99,7.86,0.0
2015-12-18 08:47:00,5,769.89,31.58,0.0
2015-12-18 09:08:00,1,59.99,20.16,0.0
2015-12-18 09:29:00,3,379.93,40.63,0.0
2015-12-18 09:50:00,4,909.91,66.1,0.0
2015-12-18 10:11:00,5,879.83,47.38,1.0
2015-12-18 10:32:00,4,489.93,-28.69,0.0
2015-12-18 10:53:00,4,749.86,-7.22,0.0
2015-12-18 11:14:00,1,50.0,-31.83,0.0
2015-12-18 11:35:00,2,125.0,-74.43,1.0
2015-12-18 11:56:00,1,49.98,12.99,1.0
2015-12-18 12:17:00,2,229.95,34.02,0.0
2015-12-18 12:38:00,1,199.95,45.35,0.0
2015-12-18 12:59:00,1,150.0,-95.55,0.0
2015-12-18 13:41:00,3,689.93,61.21,1.0
2015-12-18 14:02:00,1,159.96,68.41,0.0
2015-12-18 14:23:00,2,309.9,16.15,0.0
2015-12-18 14:44:00,5,1181.9,66.36,1.0
2015-12-18 15:05:00,4,949.9,70.08,1.0
2015-12-18 15:48:00,3,729.89,40.49,0.0
2015-12-18 16:09:00,1,399.98,-209.99,0.0
2015-12-18 16:30:00,5,1179.85,13.27,0.0
2015-12-18 16:51:00,2,399.92,49.2,1.0
2015-12-18 17:12:00,1,100.0,43.7,1.0
2015-12-18 17:54:00,3,459.98,7.45,0.0
2015-12-18 18:15:00,4,1279.88,30.83,0.0
2015-12-18 18:57:00,3,635.88,85.28,1.0
2015-12-18 19:18:00,2,234.96,38.57,0.0
2015-12-18 19:39:00,2,324.94,-130.07,0.0
2015-12-18 20:00:00,5,909.93,20.1,1.0
2015-12-18 20:21:00,3,484.94,44.41,1.0
2015-12-18 20:42:00,2,599.9,98.36,1.0
2015-12-18 21:03:00,3,599.9,-95.94,0.0
2015-12-18 21:24:00,4,783.93,-28.8,1.0
2015-12-18 22:06:00,4,539.91,42.23,1.0
2015-12-18 22:27:00,1,15.99,-8.79,1.0
2015-12-18 23:09:00,1,399.96,137.19,1.0
2015-12-18 23:30:00,3,799.92,33.97,1.0
2015-12-19 00:12:00,4,1139.91,-0.96,1.0
2015-12-19 00:54:00,2,529.97,-0.38,1.0
2015-12-19 01:15:00,3,249.88,-12.15,0.0
2015-12-19 01:36:00,5,993.96,27.03,1.0
2015-12-19 01:57:00,4,879.89,69.78,1.0
2015-12-19 02:18:00,5,1599.87,120.27,0.0
2015-12-19 02:39:00,4,1049.85,42.41,1.0
2015-12-19 03:00:00,4,549.93,-94.62,1.0
2015-12-19 03:21:00,1,299.98,73.8,1.0
2015-12-19 03:42:00,2,599.96,61.53,1.0
2015-12-19 04:03:00,4,849.82,53.3,0.0
2015-12-19 04:24:00,1,149.94,7.92,0.0
2015-12-19 04:45:00,4,469.94,-150.26,0.0
2015-12-19 05:06:00,4,749.9,-6.14,1.0
2015-12-19 05:27:00,2,429.94,-76.4,1.0
2015-12-19 06:09:00,2,339.95,64.68,0.0
2015-12-19 06:30:00,5,1063.86,28.4,0.0
2015-12-19 06:51:00,2,599.98,85.83,0.0
2015-12-19 07:12:00,4,849.89,-15.95,0.0
2015-12-19 07:33:00,4,281.91,18.91,0.0
2015-12-19 07:54:00,4,859.93,25.37,0.0
2015-12-19 08:15:00,1,150.0,36.86,0.0
2015-12-19 08:37:00,1,399.98,116.19,0.0
2015-12-19 08:58:00,5,1379.87,-25.58,0.0
2015-12-19 09:19:00,2,699.95,109.92,1.0
2015-12-19 09:40:00,5,719.89,-163.89,0.0
2015-12-19 10:22:00,1,99.99,27.84,1.0
2015-12-19 10:43:00,3,499.9,52.34,0.0
2015-12-19 12:07:00,1,199.98,15.49,1.0
2015-12-19 12:28:00,1,149.94,-68.47,1.0
2015-12-19 12:49:00,1,399.98,7.04,1.0
2015-12-19 13:31:00,1,249.9,95.41,1.0
2015-12-19 13:52:00,3,749.82,-213.91,1.0
2015-12-19 14:13:00,1,119.97,50.68,1.0
2015-12-19 14:34:00,5,1029.81,48.01,0.0
2015-12-19 14:55:00,2,339.88,-30.53,1.0
2015-12-19 15:16:00,1,149.94,62.35,1.0
2015-12-19 15:37:00,2,539.94,103.81,1.0
2015-12-19 15:58:00,2,229.95,-30.83,1.0
2015-12-19 16:19:00,2,299.88,45.56,0.0
2015-12-19 16:40:00,1,99.96,47.51,0.0
2015-12-19 17:22:00,4,999.87,-99.38,1.0
2015-12-19 17:43:00,4,674.91,57.67,1.0
2015-12-19 18:04:00,4,979.89,0.3,0.0
2015-12-19 18:25:00,4,780.85,47.45,0.0
2015-12-19 18:46:00,3,579.95,-3.14,0.0
2015-12-19 19:07:00,4,779.87,25.64,1.0
2015-12-19 19:28:00,4,920.93,74.66,1.0
2015-12-19 19:49:00,2,429.97,-106.9,0.0
2015-12-19 20:10:00,5,1009.95,-44.67,0.0
2015-12-19 20:31:00,5,1199.93,32.35,0.0
2015-12-19 20:52:00,4,639.95,6.17,1.0
2015-12-19 21:13:00,3,469.93,57.05,1.0
2015-12-19 21:34:00,2,399.93,13.77,0.0
2015-12-19 21:55:00,3,164.93,9.41,0.0
2015-12-19 22:16:00,2,299.88,-122.46,0.0
2015-12-19 22:37:00,4,834.9,38.61,1.0
2015-12-19 22:58:00,4,549.97,-13.84,1.0
2015-12-19 23:40:00,1,159.96,69.68,0.0
2015-12-20 00:01:00,4,1149.84,-33.44,0.0
2015-12-20 00:43:00,2,639.93,107.98,0.0
2015-12-20 01:04:00,4,829.89,66.14,0.0
2015-12-20 01:25:00,1,249.9,76.86,1.0
2015-12-20 01:47:00,2,579.95,-14.34,1.0
2015-12-20 02:08:00,1,49.98,3.83,1.0
2015-12-20 02:29:00,3,269.96,10.55,1.0
2015-12-20 02:50:00,3,630.9,52.98,0.0
2015-12-20 03:11:00,5,869.84,53.32,0.0
2015-12-20 03:53:00,4,779.81,57.79,1.0
2015-12-20 04:14:00,3,699.93,-4.62,1.0
2015-12-20 04:35:00,2,299.98,66.4,1.0
2015-12-20 04:56:00,4,589.91,25.05,1.0
2015-12-20 05:17:00,4,579.95,45.3,1.0
2015-12-20 05:38:00,4,1009.89,35.53,1.0
2015-12-20 05:59:00,3,619.95,31.48,1.0
2015-12-20 06:20:00,1,399.98,86.32,1.0
2015-12-20 06:41:00,2,269.98,18.53,0.0
2015-12-20 07:02:00,3,429.94,12.77,0.0
2015-12-20 07:23:00,1,50.0,15.02,1.0
2015-12-20 07:44:00,2,599.9,-39.69,1.0
2015-12-20 08:05:00,5,834.71,47.78,0.0
2015-12-20 08:26:00,3,949.94,104.59,0.0
2015-12-20 09:08:00,4,519.93,-26.85,1.0
2015-12-20 09:50:00,3,369.92,25.86,0.0
2015-12-20 10:32:00,2,139.94,-6.42,1.0
2015-12-20 10:53:00,4,1059.94,-5.3,1.0
2015-12-20 11:14:00,2,299.95,18.78,1.0
2015-12-20 11:35:00,1,79.98,-1.01,0.0
2015-12-20 11:56:00,5,984.88,59.33,1.0
2015-12-20 12:17:00,5,1209.86,36.95,1.0
2015-12-20 12:38:00,3,301.92,36.87,1.0
2015-12-20 12:59:00,3,739.92,42.07,1.0
2015-12-20 13:20:00,1,129.99,55.25,0.0
2015-12-20 13:41:00,5,999.84,-6.09,0.0
2015-12-20 14:02:00,4,709.87,50.82,0.0
2015-12-20 14:23:00,1,199.99,94.0,1.0
2015-12-20 14:44:00,3,829.95,14.47,1.0
2015-12-20 15:05:00,5,829.94,10.92,0.0
2015-12-20 15:26:00,2,259.98,45.7,0.0
2015-12-20 15:47:00,2,519.95,-418.42,1.0
2015-12-20 16:08:00,2,539.94,91.55,1.0
2015-12-20 16:29:00,4,354.95,-46.75,1.0
2015-12-20 16:50:00,3,454.98,57.01,0.0
2015-12-20 17:11:00,5,1029.96,24.03,0.0
2015-12-20 17:32:00,1,199.99,6.72,0.0
2015-12-20 17:53:00,3,479.96,32.15,1.0
2015-12-20 18:14:00,1,50.0,12.74,1.0
2015-12-20 18:36:00,1,249.9,118.78,1.0
2015-12-20 19:18:00,4,909.93,85.54,0.0
2015-12-20 19:39:00,1,499.95,-359.13,1.0
2015-12-20 20:21:00,2,399.98,-127.4,0.0
2015-12-20 20:42:00,1,39.99,19.4,0.0
2015-12-20 21:03:00,2,259.98,25.77,0.0
2015-12-20 21:24:00,4,749.93,47.2,1.0
2015-12-20 22:06:00,1,250.0,117.6,0.0
2015-12-20 22:48:00,5,729.9,48.1,0.0
2015-12-20 23:09:00,4,649.95,33.8,1.0
2015-12-20 23:30:00,2,149.95,25.56,1.0
2015-12-21 00:12:00,2,529.97,-60.65,0.0
2015-12-21 00:33:00,4,659.94,51.26,0.0
2015-12-21 00:54:00,2,257.95,34.65,0.0
2015-12-21 01:15:00,2,419.95,44.07,1.0
2015-12-21 01:36:00,2,599.93,-295.9,1.0
2015-12-21 01:57:00,1,399.98,-193.99,0.0
2015-12-21 02:18:00,1,129.99,28.78,0.0
2015-12-21 02:39:00,1,299.98,-443.67,1.0
2015-12-21 03:21:00,2,529.97,83.36,0.0
2015-12-21 03:42:00,5,983.9,17.18,0.0
2015-12-21 04:03:00,1,119.97,56.39,0.0
2015-12-21 04:24:00,4,699.95,59.98,1.0
2015-12-21 05:06:00,2,334.94,49.5,0.0
2015-12-21 05:27:00,2,169.98,2.02,0.0
2015-12-21 05:48:00,2,549.92,88.9,0.0
2015-12-21 06:51:00,4,779.76,48.25,0.0
2015-12-21 07:12:00,3,299.98,-0.75,0.0
2015-12-21 07:54:00,2,159.99,10.48,1.0
2015-12-21 08:15:00,4,919.93,49.02,1.0
2015-12-21 08:36:00,2,359.93,21.59,0.0
2015-12-21 08:57:00,2,429.96,66.14,0.0
2015-12-21 09:18:00,1,119.97,29.51,0.0
2015-12-21 09:39:00,3,409.95,18.56,1.0
2015-12-21 10:00:00,4,424.87,26.4,1.0
2015-12-21 10:21:00,4,679.89,-22.42,0.0
2015-12-21 10:42:00,5,854.91,-5.21,1.0
2015-12-21 11:03:00,5,1429.85,87.31,0.0
2015-12-21 11:24:00,2,319.9,34.82,1.0
2015-12-21 11:46:00,1,129.99,38.65,1.0
2015-12-21 12:07:00,2,699.93,108.77,0.0
2015-12-21 12:28:00,5,799.91,44.39,0.0
2015-12-21 12:49:00,5,729.91,1.37,0.0
2015-12-21 13:10:00,1,129.99,56.74,1.0
2015-12-21 13:31:00,5,949.92,38.57,1.0
2015-12-21 13:52:00,4,931.86,46.11,0.0
2015-12-21 14:13:00,1,129.99,28.6,0.0
2015-12-21 14:34:00,5,1069.86,-49.82,1.0
2015-12-21 15:58:00,5,994.84,-47.93,0.0
2015-12-21 16:19:00,2,249.97,26.11,0.0
2015-12-21 16:40:00,1,50.0,10.8,1.0
2015-12-21 17:01:00,5,1089.88,-46.59,1.0
2015-12-21 17:22:00,4,924.78,21.99,1.0
2015-12-21 17:43:00,5,384.96,25.06,1.0
2015-12-21 18:04:00,4,529.93,33.09,1.0
2015-12-21 18:25:00,2,189.98,20.57,1.0
2015-12-21 18:46:00,3,679.92,28.27,1.0
2015-12-21 19:07:00,2,599.97,102.8,0.0
2015-12-21 19:28:00,2,219.94,32.55,1.0
2015-12-21 19:49:00,3,449.96,5.84,1.0
2015-12-21 20:10:00,2,249.96,-101.26,1.0
2015-12-21 20:31:00,5,1139.9,72.14,1.0
2015-12-21 20:52:00,2,399.99,56.55,0.0
2015-12-21 21:13:00,3,724.94,107.95,0.0
2015-12-21 21:34:00,5,999.83,10.38,0.0
2015-12-21 21:55:00,3,929.95,53.34,1.0
2015-12-21 22:16:00,3,559.94,67.62,1.0
2015-12-21 22:37:00,5,1699.91,60.66,0.0
2015-12-21 22:58:00,3,629.93,67.45,1.0
2015-12-21 23:19:00,1,239.96,60.05,0.0
2015-12-21 23:40:00,5,1369.91,56.91,1.0
2015-12-22 00:01:00,5,829.95,-36.74,1.0
2015-12-22 00:22:00,2,279.97,22.42,0.0
2015-12-22 00:43:00,4,889.92,12.11,0.0
2015-12-22 01:04:00,4,729.94,33.72,0.0
2015-12-22 01:25:00,2,284.91,60.41,1.0
2015-12-22 01:46:00,2,499.94,103.62,1.0
2015-12-22 02:28:00,4,353.94,-66.06,1.0
2015-12-22 02:49:00,1,399.98,-51.0,0.0
2015-12-22 03:10:00,1,50.0,4.2,1.0
2015-12-22 03:31:00,5,639.95,34.78,1.0
2015-12-22 04:13:00,1,299.98,92.62,0.0
2015-12-22 04:35:00,1,199.95,92.14,1.0
2015-12-22 04:56:00,2,311.96,58.55,1.0
2015-12-22 05:59:00,1,499.95,139.99,0.0
2015-12-22 06:20:00,4,551.93,42.86,0.0
2015-12-22 06:41:00,3,469.96,50.05,0.0
2015-12-22 07:23:00,5,1119.85,-91.99,0.0
2015-12-22 07:44:00,5,695.94,44.71,0.0
2015-12-22 08:05:00,2,181.98,26.81,0.0
2015-12-22 08:26:00,1,199.98,94.49,1.0
2015-12-22 09:08:00,4,689.82,77.95,0.0
2015-12-22 09:29:00,2,199.99,30.12,1.0
2015-12-22 09:50:00,3,389.97,41.3,1.0
2015-12-22 10:11:00,2,229.95,23.78,1.0
2015-12-22 10:32:00,2,629.94,-67.63,1.0
2015-12-22 11:14:00,2,579.95,87.5,0.0
2015-12-22 11:35:00,1,63.98,-36.27,0.0
2015-12-22 11:56:00,1,250.0,65.63,1.0
2015-12-22 12:17:00,5,681.85,13.45,1.0
2015-12-22 12:38:00,1,49.98,-7.98,0.0
2015-12-22 12:59:00,2,179.99,15.96,0.0
2015-12-22 13:20:00,4,769.93,73.99,0.0
2015-12-22 13:41:00,5,849.95,-20.05,1.0
2015-12-22 14:02:00,1,399.96,45.76,1.0
2015-12-22 14:23:00,4,649.92,42.63,1.0
2015-12-22 15:05:00,5,739.83,51.56,1.0
2015-12-22 15:26:00,2,629.94,20.08,1.0
2015-12-22 15:47:00,3,599.83,14.04,1.0
2015-12-22 16:08:00,1,199.92,69.97,1.0
2015-12-22 16:50:00,3,569.97,64.01,1.0
2015-12-22 17:11:00,2,699.95,-212.43,1.0
2015-12-22 17:32:00,3,639.94,12.78,1.0
2015-12-22 17:53:00,2,329.98,54.38,0.0
2015-12-22 18:14:00,2,649.98,73.33,1.0
2015-12-22 18:35:00,3,709.94,59.09,0.0
2015-12-22 18:56:00,4,829.94,32.74,1.0
2015-12-22 19:17:00,5,909.85,36.66,1.0
2015-12-22 19:38:00,1,399.98,-126.33,0.0
2015-12-22 19:59:00,3,295.93,13.41,0.0
2015-12-22 20:20:00,2,649.98,50.86,0.0
2015-12-22 20:41:00,4,624.98,24.11,1.0
2015-12-22 21:02:00,2,629.94,14.48,1.0
2015-12-22 21:24:00,1,250.0,-52.5,1.0
2015-12-22 21:45:00,5,1489.76,0.12,0.0
2015-12-22 22:06:00,4,639.96,49.15,1.0
2015-12-22 22:27:00,2,399.94,62.81,1.0
2015-12-22 22:48:00,3,514.96,0.41,0.0
2015-12-22 23:09:00,4,589.96,13.65,0.0
2015-12-22 23:30:00,1,299.98,78.56,1.0
2015-12-22 23:51:00,2,379.96,27.29,1.0
2015-12-23 00:12:00,2,429.97,85.13,1.0
2015-12-23 00:33:00,4,899.83,-10.59,1.0
2015-12-23 00:54:00,1,299.98,86.12,0.0
2015-12-23 01:15:00,3,369.95,26.94,0.0
2015-12-23 01:36:00,4,709.88,38.66,0.0
2015-12-23 01:57:00,3,679.84,79.58,1.0
2015-12-23 02:18:00,2,449.98,40.77,1.0
2015-12-23 02:39:00,1,249.9,59.43,0.0
2015-12-23 03:00:00,2,659.91,3.83,0.0
2015-12-23 03:21:00,3,519.95,32.05,1.0
2015-12-23 03:42:00,1,119.97,48.01,1.0
2015-12-23 04:03:00,3,529.9,23.82,1.0
2015-12-23 04:24:00,3,359.99,36.39,0.0
2015-12-23 04:45:00,2,429.97,88.38,1.0
2015-12-23 05:06:00,4,759.85,50.18,0.0
2015-12-23 05:27:00,3,359.96,43.52,1.0
2015-12-23 05:48:00,4,729.94,-51.09,1.0
2015-12-23 06:09:00,1,150.0,28.05,0.0
2015-12-23 06:30:00,4,709.94,33.61,1.0
2015-12-23 06:51:00,3,1049.96,83.55,1.0
2015-12-23 07:12:00,1,119.98,18.72,1.0
2015-12-23 07:33:00,4,759.92,50.57,1.0
2015-12-23 07:54:00,1,199.98,-68.59,0.0
2015-12-23 08:15:00,1,399.98,157.91,1.0
2015-12-23 08:36:00,1,119.97,13.2,1.0
2015-12-23 08:57:00,5,719.91,44.88,1.0
2015-12-23 09:18:00,5,679.93,-12.64,1.0
2015-12-23 09:39:00,5,909.93,-100.56,0.0
2015-12-23 10:00:00,4,639.97,-20.05,0.0
2015-12-23 10:21:00,2,439.88,-306.16,0.0
2015-12-23 10:42:00,2,529.97,111.08,1.0
2015-12-23 11:24:00,5,1229.87,-197.24,0.0
2015-12-23 11:45:00,1,150.0,50.9,0.0
2015-12-23 12:06:00,5,929.88,60.26,1.0
2015-12-23 12:27:00,4,534.93,49.19,1.0
2015-12-23 12:48:00,5,739.89,27.96,1.0
2015-12-23 13:09:00,3,309.96,24.81,0.0
2015-12-23 13:30:00,5,1485.9,-82.71,1.0
2015-12-23 13:51:00,4,839.91,64.7,0.0
2015-12-23 14:12:00,2,329.99,34.85,1.0
2015-12-23 14:34:00,5,1209.94,68.13,1.0
2015-12-23 14:55:00,5,733.89,55.16,1.0
2015-12-23 15:16:00,1,129.99,32.8,1.0
2015-12-23 16:19:00,5,599.89,41.2,1.0
2015-12-23 16:40:00,2,499.94,100.22,1.0
2015-12-23 17:01:00,1,299.98,100.79,0.0
2015-12-23 17:22:00,5,639.87,17.54,0.0
2015-12-23 17:43:00,5,909.84,27.52,1.0
2015-12-23 18:04:00,1,129.99,-6.74,1.0
2015-12-23 18:25:00,3,579.91,38.15,0.0
2015-12-23 18:46:00,4,799.9,61.15,1.0
2015-12-23 19:07:00,3,629.97,38.11,1.0
2015-12-23 19:28:00,5,1429.92,-32.96,1.0
2015-12-23 19:49:00,3,579.91,79.73,1.0
2015-12-23 20:10:00,5,1079.85,17.17,0.0
2015-12-23 20:31:00,3,479.92,27.32,1.0
2015-12-23 20:52:00,1,299.95,-7.92,1.0
2015-12-23 21:13:00,3,409.92,-6.06,1.0
2015-12-23 21:34:00,4,609.97,61.68,1.0
2015-12-23 21:55:00,1,129.99,33.8,0.0
2015-12-23 22:16:00,4,753.86,55.51,0.0
2015-12-23 22:37:00,1,499.95,63.74,0.0
2015-12-23 23:19:00,2,459.95,38.09,1.0
2015-12-23 23:40:00,5,1289.78,66.9,0.0
2015-12-24 00:01:00,5,809.83,49.99,0.0
2015-12-24 00:22:00,4,869.92,18.61,1.0
2015-12-24 00:43:00,2,259.98,13.59,1.0
2015-12-24 01:04:00,5,929.86,-50.14,1.0
2015-12-24 01:25:00,5,1229.75,61.7,0.0
2015-12-24 01:46:00,3,1049.86,94.46,0.0
2015-12-24 02:07:00,3,651.97,61.78,0.0
2015-12-24 02:28:00,1,129.99,34.53,1.0
2015-12-24 03:10:00,2,161.98,31.29,0.0
2015-12-24 03:31:00,1,119.98,-71.39,0.0
2015-12-24 03:52:00,2,350.0,72.94,0.0
2015-12-24 04:13:00,3,779.87,94.76,1.0
2015-12-24 04:34:00,2,429.97,-44.31,1.0
2015-12-24 04:55:00,5,669.89,-32.84,0.0
2015-12-24 05:16:00,2,249.99,39.7,0.0
2015-12-24 05:37:00,4,799.83,50.32,0.0
2015-12-24 06:19:00,3,489.88,55.86,1.0
2015-12-24 06:40:00,4,459.87,18.92,0.0
2015-12-24 07:01:00,2,329.98,55.69,0.0
2015-12-24 07:44:00,5,1049.94,40.38,1.0
2015-12-24 08:05:00,2,529.97,43.32,1.0
2015-12-24 08:26:00,3,409.88,39.83,0.0
2015-12-24 08:47:00,4,1399.93,-109.51,0.0
2015-12-24 09:08:00,5,989.88,0.96,0.0
2015-12-24 09:29:00,3,609.91,17.13,1.0
2015-12-24 09:50:00,4,1029.89,59.74,1.0
2015-12-24 10:11:00,3,659.92,-14.95,0.0
2015-12-24 10:53:00,2,329.99,29.54,1.0
2015-12-24 11:35:00,5,1219.91,73.1,0.0
2015-12-24 11:56:00,1,299.95,-470.17,0.0
2015-12-24 12:38:00,3,409.89,-51.35,0.0
2015-12-24 12:59:00,5,769.84,0.96,1.0
2015-12-24 13:20:00,5,849.89,48.09,1.0
2015-12-24 14:23:00,4,829.91,58.23,0.0
2015-12-24 14:44:00,2,399.9,74.98,1.0
2015-12-24 15:05:00,2,309.96,20.27,1.0
2015-12-24 15:26:00,2,169.96,26.4,0.0
2015-12-24 15:47:00,3,829.95,54.34,0.0
2015-12-24 16:08:00,5,699.83,-5.72,0.0
2015-12-24 16:29:00,3,749.98,56.2,1.0
2015-12-24 16:50:00,3,559.96,74.37,1.0
2015-12-24 17:11:00,1,199.99,9.1,0.0
2015-12-24 17:32:00,2,449.91,27.06,0.0
2015-12-24 17:53:00,3,724.95,58.27,0.0
2015-12-24 18:14:00,5,1057.87,19.26,1.0
2015-12-24 18:35:00,4,899.9,43.59,1.0
2015-12-24 18:56:00,4,1019.91,-27.93,0.0
2015-12-24 19:17:00,3,413.97,35.63,0.0
2015-12-24 19:38:00,1,399.98,39.2,0.0
2015-12-24 19:59:00,2,449.98,94.88,1.0
2015-12-24 20:20:00,3,339.98,28.06,1.0
2015-12-24 20:41:00,3,749.93,61.48,0.0
2015-12-24 21:02:00,3,349.97,21.38,0.0
2015-12-24 21:23:00,2,289.94,41.46,1.0
2015-12-24 21:44:00,2,649.88,-299.59,1.0
2015-12-24 22:05:00,4,749.94,-26.45,1.0
2015-12-24 22:26:00,2,424.94,-10.8,0.0
2015-12-24 22:47:00,3,339.94,33.27,0.0
2015-12-24 23:29:00,3,799.98,65.07,1.0
2015-12-24 23:50:00,4,654.82,-3.81,1.0
2015-12-25 00:12:00,4,899.89,-51.19,0.0
2015-12-25 00:33:00,5,1219.91,66.02,1.0
2015-12-25 01:15:00,4,613.87,59.58,1.0
2015-12-25 01:57:00,5,1069.85,42.36,0.0
2015-12-25 02:18:00,5,1239.81,1.08,1.0
2015-12-25 02:39:00,5,903.91,3.28,0.0
2015-12-25 03:00:00,3,579.91,39.37,1.0
2015-12-25 03:21:00,4,899.84,50.15,1.0
2015-12-25 03:42:00,2,329.91,53.51,0.0
2015-12-25 04:03:00,5,1009.93,-3.94,0.0
2015-12-25 04:24:00,1,199.99,40.5,0.0
2015-12-25 04:45:00,4,959.92,75.39,1.0
2015-12-25 05:06:00,3,599.97,18.26,1.0
2015-12-25 05:48:00,5,1017.89,22.42,1.0
2015-12-25 06:09:00,4,869.89,56.79,1.0
2015-12-25 06:51:00,2,429.97,71.03,1.0
2015-12-25 07:12:00,4,629.86,-37.6,0.0
2015-12-25 07:33:00,5,919.92,-5.49,1.0
2015-12-25 07:54:00,5,1109.94,70.25,0.0
2015-12-25 08:15:00,2,199.96,38.3,1.0
2015-12-25 08:36:00,1,59.99,6.58,1.0
2015-12-25 08:57:00,4,949.87,-99.84,0.0
2015-12-25 09:18:00,1,129.99,55.41,0.0
2015-12-25 09:39:00,2,499.94,-180.35,0.0
2015-12-25 10:00:00,2,179.97,17.73,1.0
2015-12-25 10:21:00,5,1119.86,40.22,1.0
2015-12-25 10:42:00,3,299.9,22.66,0.0
2015-12-25 11:24:00,2,179.97,12.91,0.0
2015-12-25 11:45:00,2,699.96,58.19,1.0
2015-12-25 12:06:00,4,759.96,39.13,1.0
